1,4.92606,0,
2,4.97827,0.0522156,
3,4.98008,0.0302011,
4,4.97824,0.0214347,
5,4.97985,0.0166814,
6,4.9772,0.0138769,
7,4.98519,0.0141938,
8,4.98775,0.0125562,
9,4.98596,0.0112182,
10,4.99184,0.0116323,
11,4.98956,0.0107669,
12,4.99431,0.0109152,
13,4.99508,0.0100703,
14,4.996,0.00936868,
15,4.9943,0.0088862,
16,4.99606,0.00849723,
17,4.99297,0.00856019,
18,4.99458,0.00823019,
19,4.99484,0.00778909,
20,4.99637,0.00754752,
21,4.99772,0.0073043,
22,4.99892,0.00706698,
23,5.00127,0.0071501,
24,5.00306,0.00707624,
25,5.00637,0.00755187,
26,5.00697,0.0072801,
27,5.0081,0.00709538,
28,5.00728,0.00688606,
29,5.0081,0.00669517,
30,5.00888,0.00651478,
31,5.00843,0.00631725,
32,5.00792,0.00613798,
33,5.00811,0.00595215,
34,5.00692,0.00589451,
35,5.00526,0.00595944,
36,5.00456,0.00583367,
37,5.00405,0.00569739,
38,5.0035,0.00557218,
39,5.00264,0.00549605,
40,5.00326,0.00539363,
41,5.00353,0.00526692,
42,5.00307,0.0051603,
43,5.00306,0.00503887,
44,5.00392,0.00499771,
45,5.00383,0.0048862,
46,5.0039,0.00477935,
47,5.00348,0.00469535,
48,5.00283,0.00464333,
49,5.00299,0.00455057,
50,5.00345,0.00448212,
51,5.00336,0.00439418,
52,5.00445,0.00444302,
53,5.0049,0.00438211,
54,5.00597,0.00443091,
55,5.00654,0.00438615,
56,5.00598,0.00434269,
57,5.00578,0.00427071,
58,5.00685,0.00433177,
59,5.00698,0.00425978,
60,5.00625,0.00425274,
61,5.00533,0.00428077,
62,5.00477,0.00424856,
63,5.00483,0.00418105,
64,5.00444,0.00413389,
65,5.00469,0.00407729,
66,5.00402,0.00407076,
67,5.0036,0.00403158,
68,5.00339,0.00397706,
69,5.00259,0.00399985,
70,5.00281,0.00394843,
71,5.00336,0.00393032,
72,5.00352,0.00387874,
73,5.00287,0.00388054,
74,5.00312,0.00383592,
75,5.00289,0.00379144,
76,5.00299,0.00374258,
77,5.00284,0.00369675,
78,5.00331,0.0036795,
79,5.00318,0.0036349,
80,5.00333,0.0035923,
81,5.00317,0.00355137,
82,5.00325,0.00350872,
83,5.00345,0.00347196,
84,5.00385,0.00345357,
85,5.00323,0.0034676,
86,5.00332,0.0034281,
87,5.00296,0.00340774,
88,5.003,0.00336914,
89,5.0027,0.00334471,
90,5.00281,0.00330904,
91,5.00339,0.00332281,
92,5.00383,0.00331603,
93,5.00426,0.0033085,
94,5.00431,0.0032735,
95,5.00407,0.00324747,
96,5.00436,0.00322608,
97,5.00467,0.00320791,
98,5.00458,0.00317628,
99,5.00425,0.00316101,
100,5.00431,0.00312977,
